"","objid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","specobjid","class","redshift","plate","mjd","fiberid"
"4650",1237648673459143424,245.624166862756,-0.441259825386332,19.8722,18.39531,17.73111,17.41924,17.1728,745,301,2,580,409899892534700032,"GALAXY",0.04489851,364,52000,263
"4651",1237648673459209984,245.736803412152,-0.426957158010331,23.23423,20.58195,18.70914,17.95224,17.50501,745,301,2,581,389567443485353984,"GALAXY",0.4256459,346,51693,22
"4652",1237648673459274240,245.84866222147,-0.425124835416014,19.93767,18.43936,17.50468,17.00724,16.65825,745,301,2,582,409893295464933376,"GALAXY",0.09283725,364,52000,239
"4653",1237648673459274240,245.875482237571,-0.438383880932621,19.653,17.64117,16.6019,16.1168,15.74052,745,301,2,582,409890546685863936,"GALAXY",0.09384138,364,52000,229
"4654",1237648673459274496,245.89513810122,-0.459209559092065,20.63297,18.63529,17.62467,17.15588,16.81326,745,301,2,582,409889722052143104,"GALAXY",0.09273437,364,52000,226
"4655",1237648673459274496,245.925712126436,-0.453068719459312,20.73941,18.69826,17.69409,17.22684,16.88903,745,301,2,582,409888622540515328,"GALAXY",0.09302549,364,52000,222
"4656",1237648673459274496,245.930939928372,-0.437502338623652,20.63009,18.73313,17.5838,17.07881,16.69786,745,301,2,582,409889996930050048,"GALAXY",0.1414574,364,52000,227
"4657",1237648673459339264,245.978479351271,-0.48345549515451,19.38072,17.38953,16.26663,15.75659,15.36963,745,301,2,583,409888347662608384,"GALAXY",0.09362785,364,52000,221
"4658",1237648673459340032,246.034378113226,-0.473284059283995,19.51987,17.56103,16.443,15.95302,15.57304,745,301,2,583,409879826447493120,"GALAXY",0.1424379,364,52000,190
"4659",1237648673459405568,246.220078359144,-0.454591733029175,20.60452,18.49993,17.41469,16.91935,16.54165,745,301,2,584,409874878645168128,"GALAXY",0.09664176,364,52000,172
"4660",1237648673459470848,246.252773698433,-0.477513029154118,20.02887,18.37705,17.4217,16.89622,16.5174,745,301,2,585,409873779133540352,"GALAXY",0.097284,364,52000,168
"4661",1237648673459470848,246.268157013529,-0.426989896339287,19.46025,18.28482,17.78494,17.50377,17.31497,745,301,2,585,409871854988191744,"GALAXY",0.04653732,364,52000,161
"4662",1237648673459666944,246.695625778243,-0.510110723913477,18.0106,16.81185,16.32209,16.03653,15.92627,745,301,2,588,409867731819587584,"GALAXY",0.044495,364,52000,146
"4663",1237648673459667200,246.78208089527,-0.492431556613583,17.60994,15.90911,15.0209,14.54955,14.19971,745,301,2,588,409857011581216768,"GALAXY",0.04619161,364,52000,107
"4664",1237648673460585216,248.89452046122,-0.452329487143864,18.73576,16.83826,15.94847,15.53803,15.15638,745,301,2,602,391858000714819584,"GALAXY",0.07018682,348,51671,163
"4665",1237648673460847360,249.491457329508,-0.444784971026914,19.60384,17.53069,16.35433,15.81443,15.36724,745,301,2,606,391844806575286272,"GALAXY",0.1176553,348,51671,115
"4666",1237648673460847616,249.494127692025,-0.462037994697027,20.80582,18.89423,17.94999,17.42769,17.03443,745,301,2,606,391845356331100160,"GALAXY",0.1169431,348,51671,117
"4667",1237648673460847616,249.49655124089,-0.498468271539199,18.99369,17.31122,16.48666,16.05332,15.74858,745,301,2,606,391842332674123776,"GALAXY",0.05894065,348,51671,106
"4668",1237648673460848384,249.521220807299,-0.466013586934058,23.0669,21.19755,19.13921,18.41277,17.84784,745,301,2,606,391829963168311296,"GALAXY",0.4225605,348,51671,61
"4669",1237648673460912384,249.628744816503,-0.478048086871586,20.07322,17.81938,16.80126,16.34821,15.97546,745,301,2,607,391832162191566848,"GALAXY",0.09800664,348,51671,69
"4670",1237648673968685568,183.214923043411,-0.214080914254851,24.27911,22.88577,21.11,20.093,19.66466,745,301,3,163,4329106396714868736,"GALAXY",0.5720709,3845,55323,77
"4671",1237648673971437568,189.522249247665,-0.0270313533159909,16.32175,14.72385,13.8848,13.46923,13.15061,745,301,3,205,326652842548946944,"GALAXY",0.01251297,290,51941,516
"4672",1237648673971437824,189.455819140679,-0.157719742895586,19.70633,17.94354,16.89998,16.41896,16.09654,745,301,3,205,326554986014074880,"GALAXY",0.1386155,290,51941,160
"4673",1237648673971437824,189.497149879798,-0.11058547294874,19.25978,18.10524,17.4296,17.08964,16.85153,745,301,3,205,327724316412110848,"GALAXY",0.1383053,291,51928,318
"4674",1237648673971438080,189.463285824546,-0.160594400397283,24.05345,22.0097,21.78811,21.49074,21.42864,745,301,3,205,4332503068446793728,"GALAXY",0.1645031,3848,55647,146
"4675",1237648673971438336,189.507090520563,-0.180077185159959,23.61953,21.61054,19.72504,18.88754,18.48545,745,301,3,205,4332503893080514560,"GALAXY",0.4697345,3848,55647,149
"4676",1237648673971438336,189.517469114609,-0.0557248487530971,23.55803,22.18426,21.71457,20.72426,20.7408,745,301,3,205,4332501694057259008,"GALAXY",0.5937134,3848,55647,141
"4677",1237648673971438336,189.442222267833,-0.107419556773016,23.5236,23.08152,21.01337,19.88525,19.66368,745,301,3,205,4332504992592142336,"GALAXY",0.6261148,3848,55647,153
"4678",1237648673987232000,225.586982913169,-0.0465294848025711,22.51992,20.81512,19.05622,18.39762,17.90696,745,301,3,446,4521721047876083712,"GALAXY",0.3326273,4016,55632,389
"4679",1237648673987232000,225.494355599868,-0.11431690926334,19.43974,18.09289,17.40579,17.0081,16.82082,745,301,3,446,349090577159055360,"GALAXY",0.04019753,310,51990,224
"4680",1237648673987232256,225.513712377018,-0.190255792814962,24.70589,21.04138,19.23303,18.58549,18.1751,745,301,3,446,4521719123730735104,"GALAXY",0.3325059,4016,55632,382
"4681",1237648673992474880,237.498626909141,-0.0264553657663395,20.16455,18.36377,17.41745,16.98711,16.64091,745,301,3,526,385078412353497088,"GALAXY",0.1137892,342,51691,75
"4682",1237648673992475136,237.493803684808,-0.0715990860629364,21.89337,19.52238,17.90364,17.29966,16.91291,745,301,3,526,385076488208148480,"GALAXY",0.2745234,342,51691,68
"4683",1237648673992540416,237.707347752129,-0.117291126261182,19.033,17.66646,17.19285,16.90451,16.70202,745,301,3,527,385074564062799872,"GALAXY",0.05492734,342,51691,61
"4684",1237648673992540416,237.595977093852,-0.00663436275811495,20.09678,18.39717,17.71622,17.2818,17.01709,745,301,3,527,385078137475590144,"GALAXY",0.0830428,342,51691,74
"4685",1237648673992540416,237.606523893608,-0.14729492147637,20.89097,18.76503,17.75311,17.31025,16.89229,745,301,3,527,386267534195714048,"GALAXY",0.09181442,343,51692,305
"4686",1237648673992540672,237.678815975209,-0.0926354556639577,22.02197,19.8905,18.26123,17.65037,17.22842,745,301,3,527,385077587719776256,"GALAXY",0.299199,342,51691,72
"4687",1237648673992606720,237.806575636687,-0.0397138869445606,24.2631,21.17438,19.33106,18.67428,18.23287,745,301,3,528,386282652480595968,"GALAXY",0.3604086,343,51692,360
"4688",1237648673992671232,237.916149946533,-0.0327952784856441,19.79296,18.4294,17.57071,17.14417,16.75433,745,301,3,529,386279628823619584,"GALAXY",0.1163202,343,51692,349
"4689",1237648673992671488,237.942145119956,-0.0765743358597983,19.96321,17.94765,16.90688,16.47118,16.03,745,301,3,529,386280178579433472,"GALAXY",0.1137964,343,51692,351
"4690",1237648673992671488,237.945144439703,-0.10517041626296,17.97498,15.81678,14.82701,14.36535,13.90116,745,301,3,529,386267259317807104,"GALAXY",0.05442572,343,51692,304
"4691",1237648673992671744,237.959268755501,-0.0633508066459887,19.44938,18.14694,17.57179,17.20039,16.96631,745,301,3,529,385078687231404032,"GALAXY",0.1136348,342,51691,76
"4692",1237648673992671744,237.962926156045,-0.112478494522026,19.86939,17.87329,16.9422,16.51246,16.09628,745,301,3,529,386268083951527936,"GALAXY",0.05436828,343,51692,307
"4693",1237648673992671744,237.973568456141,-0.0648552132280371,19.80505,17.83565,16.88223,16.45163,16.0183,745,301,3,529,386293647596873728,"GALAXY",0.08912047,343,51692,400
"4694",1237648673992737024,238.081859333593,-0.143637180121492,20.30172,18.99969,17.94143,17.45383,17.12538,745,301,3,530,385067142359312384,"GALAXY",0.2195342,342,51691,34
"4695",1237648673992737280,238.081135830431,-0.178726494501402,25.72147,20.92742,19.08368,18.26462,17.8235,745,301,3,530,386268633707341824,"GALAXY",0.3898208,343,51692,309
"4696",1237648673992802304,238.22191354673,-0.132528647745824,22.47934,19.68546,18.07236,17.42436,17.03106,745,301,3,531,385064118702336000,"GALAXY",0.2744926,342,51691,23
"4697",1237648673992802816,238.249753327222,-0.00527359904372889,19.31768,17.88629,17.14264,16.71917,16.43868,745,301,3,531,385066867481405440,"GALAXY",0.08963996,342,51691,33
"4698",1237648673992802816,238.277798360299,-0.0827247168878187,21.0347,18.90379,17.80418,17.31145,16.91073,745,301,3,531,385064668458149888,"GALAXY",0.1138679,342,51691,25
"4699",1237648673992802816,238.296355798832,-0.168768916766074,20.59429,18.69657,17.80372,17.39797,17.05655,745,301,3,531,386259837614319616,"GALAXY",0.08999225,343,51692,277
"4700",1237648673992803072,238.202551926033,-0.0603362263111071,22.4215,20.83844,19.06349,18.36469,17.93019,745,301,3,531,386291448573618176,"GALAXY",0.3892539,343,51692,392
"4701",1237648673992803328,238.299105413758,-0.0905660008776009,24.01764,21.31222,19.43061,18.70148,18.32726,745,301,3,531,385066592603498496,"GALAXY",0.3809979,342,51691,32
"4702",1237648673992868096,238.383020720222,-0.0253450316769721,21.50304,18.91883,17.7861,17.26904,16.91213,745,301,3,532,386304367835244544,"GALAXY",0.1169645,343,51692,439
"4703",1237648673992868096,238.406663838852,-0.0836885257746343,20.60226,18.5783,17.60246,17.06524,16.68929,745,301,3,532,386260387370133504,"GALAXY",0.0858722,343,51692,279
"4704",1237648673992868352,238.428955726175,-0.0507242771052364,18.51617,16.95023,16.19773,15.77378,15.47813,745,301,3,532,386303543201523712,"GALAXY",0.05351913,343,51692,436
"4705",1237648673992868352,238.456053729408,-0.00597567081443001,20.50658,18.4892,17.42429,16.93333,16.56997,745,301,3,532,386304642713151488,"GALAXY",0.1163855,343,51692,440
"4706",1237648673992933888,238.467804048566,-0.0996895671641667,22.58347,20.72768,18.90625,18.22506,17.83986,745,301,3,533,386255714445715456,"GALAXY",0.3408674,343,51692,262
"4707",1237648673992933888,238.532149998846,-0.0959766671516452,19.6586,18.21152,17.61814,17.28067,17.09157,745,301,3,533,386255989323622400,"GALAXY",0.04070121,343,51692,263
"4708",1237648673993130240,238.931869503215,-0.152547273483344,21.09515,19.03551,17.94056,17.41135,17.0219,745,301,3,536,386237572503857152,"GALAXY",0.08543771,343,51692,196
"4709",1237648673993130240,238.977461525542,-0.12515982511069,20.69036,18.76877,17.65592,17.16178,16.7604,745,301,3,536,386236472992229376,"GALAXY",0.118315,343,51692,192
"4710",1237648673993130496,239.002315675025,-0.0521593090700395,19.87088,18.46074,17.89386,17.54417,17.39762,745,301,3,536,386320860509661184,"GALAXY",0.05107203,343,51692,499
"4711",1237648673993130496,239.018401675833,-0.0923106387967201,19.49057,17.89874,17.09839,16.6558,16.36493,745,301,3,536,386238672015484928,"GALAXY",0.07758257,343,51692,200
"4712",1237648673993130496,238.941325689224,-0.168472053036622,22.58415,20.54362,18.71119,18.03703,17.609,745,301,3,536,386233999091066880,"GALAXY",0.3362942,343,51692,183
"4713",1237648673993195776,239.112090068846,-0.0218160200421229,19.1955,18.01051,17.5018,17.14197,16.95138,745,301,3,537,386320585631754240,"GALAXY",0.04233624,343,51692,498
"4714",1237648673993195776,239.116456160575,-0.184045577158697,19.49472,18.39925,17.79256,17.38426,17.16601,745,301,3,537,386230700556183552,"GALAXY",0.08508994,343,51692,171
"4715",1237648673993196032,239.146961780375,-0.103252635307118,23.12159,20.935,19.27225,18.64898,18.16566,745,301,3,537,386229601044555776,"GALAXY",0.3017915,343,51692,167
"4716",1237648673993327104,239.462920660013,-0.0614225749656609,20.63149,18.93718,17.99065,17.57791,17.17352,745,301,3,539,386337628061984768,"GALAXY",0.1044691,343,51692,560
"4717",1237648673993392128,239.558107534322,-0.130917020043632,20.60242,19.38658,18.9687,18.5986,19.04674,745,301,3,540,387397007532124160,"GALAXY",-0.0004130295,344,51693,318
"4718",1237648673993392384,239.514934679486,-0.124238866669572,18.79019,16.79083,15.8557,15.38292,15.03051,745,301,3,540,386227402021300224,"GALAXY",0.04077013,343,51692,159
"4719",1237648673993392640,239.597078911647,-0.115011892662316,20.43667,18.26953,16.95618,16.41339,15.99632,745,301,3,540,386225477875951616,"GALAXY",0.1570185,343,51692,152
"4720",1237648673993392640,239.640012496615,-0.0745509141055219,21.08449,18.78238,17.54772,16.99878,16.60087,745,301,3,540,387395908020496384,"GALAXY",0.1565211,344,51693,314
"4721",1237648673993458432,239.685918168819,-0.0347266042415629,22.9806,21.4052,19.68653,18.75148,18.27682,745,301,3,541,386335429038729216,"GALAXY",0.4521006,343,51692,552
"4722",1237648673993458432,239.720851112198,-0.0712059264298891,23.02423,21.40507,19.51525,18.82133,18.62115,745,301,3,541,387395633142589440,"GALAXY",0.3396456,344,51693,313
"4723",1237648673993589248,240.03646637729,-0.0216662724866609,20.90105,18.93861,17.74129,17.20659,16.78258,745,301,3,543,386346973910820864,"GALAXY",0.136777,343,51692,594
"4724",1237648673993654528,240.17097844657,-0.0772683335397786,18.89928,17.49742,16.63788,16.12202,15.76694,745,301,3,544,386357694149191680,"GALAXY",0.1559238,343,51692,633
"4725",1237648673993654784,240.151450267365,-0.0770494668874204,20.42344,18.64742,17.55118,17.02416,16.60268,745,301,3,544,387386012415846400,"GALAXY",0.1577772,344,51693,278
"4726",1237648673994637568,242.43542049776,-0.070052568541633,20.31857,18.47655,17.60142,17.06021,16.79713,745,301,3,559,388483050092128256,"GALAXY",0.06943551,345,51690,173
"4727",1237648673994637568,242.499044228658,-0.196029104844012,19.87807,17.98398,17.01751,16.54928,16.19333,745,301,3,559,388481950580500480,"GALAXY",0.07037262,345,51690,169
"4728",1237648673994637824,242.409480408363,-0.0191544117150919,20.14874,18.45978,17.50545,16.99673,16.59486,745,301,3,559,388484149603756032,"GALAXY",0.1237921,345,51690,177
"4729",1237648673994637824,242.422944397297,-0.142489105779887,21.14046,19.23132,17.89202,17.35006,16.96466,745,301,3,559,388483874725849088,"GALAXY",0.1842934,345,51690,176
"4730",1237648673994637824,242.433159852917,-0.115135556251948,18.59122,17.56834,17.24212,17.24257,18.17929,745,301,3,559,388479751557244928,"GALAXY",0.005018893,345,51690,161
"4731",1237648673994637824,242.44623828707,-0.0184981602352139,19.50673,17.55027,16.53967,16.09758,15.68324,745,301,3,559,388483599847942144,"GALAXY",0.08048908,345,51690,175
"4732",1237648673994637824,242.446325285779,-0.0843303635892881,20.04871,18.09767,17.11161,16.66105,16.28122,745,301,3,559,388480851068872704,"GALAXY",0.06997363,345,51690,165
"4733",1237648673994637824,242.461162456749,-0.0956510383687058,19.87263,18.58855,17.92246,17.57972,17.36986,745,301,3,559,388484424481662976,"GALAXY",0.105981,345,51690,178
"4734",1237648673994638080,242.491858089616,-0.105577602381621,19.90176,18.57263,17.87698,17.47199,17.18021,745,301,3,559,388483324970035200,"GALAXY",0.07973206,345,51690,174
"4735",1237648673994638080,242.464590308005,-0.0772682205791968,22.46744,20.30295,18.56283,17.94049,17.49852,745,301,3,559,388482775214221312,"GALAXY",0.302302,345,51690,172
"4736",1237648673994702848,242.544471936049,-0.176941219504682,19.38842,17.31414,16.29837,15.80596,15.42626,745,301,3,560,388474528877012992,"GALAXY",0.06935806,345,51690,142
"4737",1237648673994703104,242.610644446349,-0.200509162994192,20.63425,18.69497,17.74367,17.25504,16.97868,745,301,3,560,388477827411896320,"GALAXY",0.1198002,345,51690,154
"4738",1237648673994703360,242.620935147097,-0.133723164217565,21.02715,18.9211,17.56108,17.03562,16.60213,745,301,3,560,388478652045617152,"GALAXY",0.1849882,345,51690,157
"4739",1237648673994703360,242.647933643495,-0.0415203758290516,20.84875,18.73478,17.61213,17.13891,16.77067,745,301,3,560,388478926923524096,"GALAXY",0.1532026,345,51690,158
"4740",1237648673994703616,242.648086080466,-0.0178082473969775,19.7718,18.62705,17.85379,17.41203,17.22772,745,301,3,560,388571011022350336,"GALAXY",0.1645843,345,51690,493
"4741",1237648673994768384,242.680738592488,-0.143612499752071,19.56347,17.77927,16.81713,16.38445,16.04378,745,301,3,561,388466832295618560,"GALAXY",0.1063814,345,51690,114
"4742",1237648673994768640,242.689349894094,-0.11673791452519,20.8168,18.61286,17.51335,17.07335,16.69032,745,301,3,561,388467382051432448,"GALAXY",0.1062625,345,51690,116
"4743",1237648673994768640,242.719853718851,-0.00542933320134963,19.23431,17.90094,17.20117,16.86932,16.57295,745,301,3,561,388578157847930880,"GALAXY",0.02894331,345,51690,519
"4744",1237648673994768640,242.724562971935,-0.0375740072714961,20.04644,18.39286,17.44555,16.97982,16.64369,745,301,3,561,388468206685153280,"GALAXY",0.08132331,345,51690,119
"4745",1237648673994768640,242.731842600857,-0.148201228341201,19.66173,18.16272,17.25249,16.73854,16.38706,745,301,3,561,388467107173525504,"GALAXY",0.1444452,345,51690,115
"4746",1237648673994834432,242.829351255025,-0.0943714724314949,18.6699,16.70715,15.69039,15.23475,14.86296,745,301,3,562,388467656929339392,"GALAXY",0.08993423,345,51690,117
"4747",1237648673994834432,242.84436158745,-0.075646653557559,19.55555,17.64036,16.69641,16.23968,15.88483,745,301,3,562,388467931807246336,"GALAXY",0.06295025,345,51690,118
"4748",1237648673994834432,242.898778778802,-0.0154619143792163,18.29323,17.19777,16.71038,16.43923,16.24351,745,301,3,562,389645783688833024,"GALAXY",0.02424059,346,51693,307
"4749",1237648673994834688,242.928093825621,-0.0443682085656034,19.66365,18.4543,17.90289,17.52744,17.36845,745,301,3,562,389644134421391360,"GALAXY",0.0637805,346,51693,301
"4750",1237648673994834688,242.944102247667,-0.0344513266576725,18.48769,17.41185,16.9221,16.65832,16.48495,745,301,3,562,388468481563060224,"GALAXY",0.02408826,345,51690,120
